Policy_Id,Policy_Year,Make,Body_Style,Model_Year,Model_Color,Miles_Driven,Driver_Hair_Color,Years_Customer,Accident_Reported
8985,2002,Subaru,suv,2001,White,12803,Black,4,1
8986,2000,Subaru,suv,2009,White,13946,Black,5,1
8987,2006,Subaru,suv,2009,Blue,19147,Brown,18,0
8988,2003,Toyota,truck,2010,Red,21001,Brown,18,0
8989,2019,Honda,sedan,2011,White,19194,Brown,14,0
8990,2009,Subaru,sedan,2006,Red,3726,Black,16,0
8991,2010,Honda,sedan,2016,White,13975,Black,11,0
8992,2021,Toyota,sedan,2004,Red,23089,Black,4,0
8993,2021,Toyota,suv,2020,Blue,6162,Brown,5,0
8994,2003,Subaru,truck,2023,White,8088,Brown,15,0
8995,2013,Toyota,truck,2002,Red,10455,Brown,7,0
8996,2019,Toyota,suv,2001,White,20894,Black,5,0
8997,2002,Subaru,truck,2014,Red,17285,Brown,15,0
8998,2004,Toyota,truck,2023,Blue,8816,Black,7,1
8999,2000,Toyota,sedan,2005,White,24638,Brown,9,0
9000,2007,Toyota,truck,2021,Red,9205,Brown,2,1
9001,2020,Honda,suv,2020,White,17364,Brown,20,0
9002,2001,Subaru,suv,2001,Red,12703,Brown,3,1
9003,2011,Toyota,sedan,2001,Blue,10280,Brown,17,0
9004,2002,Honda,truck,2019,Red,17301,Black,4,0
9005,2014,Toyota,sedan,2015,Blue,22816,Brown,17,0
9006,2012,Honda,truck,2021,Blue,11851,Black,14,0
9007,2021,Honda,suv,2010,White,15786,Black,15,0
9008,2008,Subaru,sedan,2020,Blue,1592,Black,9,0
9009,2007,Subaru,suv,2012,White,12779,Black,10,0
9010,2010,Toyota,truck,2015,White,2754,Black,10,0
9011,2006,Honda,truck,2007,White,13135,Brown,16,0
9012,2020,Toyota,truck,2001,Red,4098,Brown,14,0
9013,2005,Subaru,suv,2019,Red,5142,Brown,14,0
9014,2023,Honda,suv,2001,White,19397,Brown,6,1
9015,2004,Subaru,sedan,2013,White,14231,Brown,20,0
9016,2019,Honda,suv,2003,Blue,5537,Black,2,1
9017,2022,Honda,truck,2022,White,4789,Brown,11,0
9018,2021,Honda,truck,2008,Blue,17067,Black,14,0
9019,2000,Honda,sedan,2019,Red,7240,Brown,10,0
9020,2010,Honda,truck,2017,Red,22931,Black,4,0
9021,2003,Toyota,suv,2014,Red,2300,Brown,18,0
9022,2000,Subaru,sedan,2015,White,18680,Brown,6,0
9023,2016,Honda,suv,2000,Blue,20695,Brown,8,1
9024,2021,Toyota,truck,2014,White,15844,Brown,11,0
9025,2005,Toyota,sedan,2019,White,4893,Black,16,0
9026,2007,Honda,truck,2012,Red,11077,Brown,20,0
9027,2010,Subaru,suv,2010,Blue,1536,Black,11,0
9028,2013,Honda,sedan,2015,White,5756,Brown,7,1
9029,2003,Honda,suv,2006,White,5549,Brown,16,0
9030,2002,Honda,truck,2017,Red,20431,Brown,3,0
9031,2000,Subaru,truck,2014,Blue,19982,Black,2,1
9032,2002,Subaru,suv,2003,Blue,19332,Black,7,0
9033,2002,Toyota,suv,2007,Blue,15762,Brown,11,0
9034,2014,Honda,truck,2010,Blue,18019,Brown,7,0
9035,2006,Toyota,truck,2008,Blue,13542,Brown,18,0
9036,2005,Subaru,suv,2016,Blue,17667,Black,20,0
9037,2012,Subaru,sedan,2013,Red,6648,Brown,9,0
9038,2012,Subaru,sedan,2023,White,6520,Black,13,0
9039,2004,Subaru,suv,2002,Red,7254,Black,20,0
9040,2008,Honda,suv,2006,Blue,6489,Black,5,0
9041,2018,Subaru,truck,2009,White,4618,Black,8,1
9042,2003,Toyota,truck,2013,Blue,18096,Brown,16,1
9043,2011,Honda,truck,2016,White,12016,Black,14,0
9044,2021,Toyota,sedan,2010,Red,11065,Brown,2,0
9045,2012,Honda,truck,2005,White,1234,Black,11,0
9046,2022,Honda,sedan,2013,Red,22457,Black,19,1
9047,2017,Subaru,suv,2018,Red,12839,Black,8,1
9048,2017,Honda,suv,2019,White,18562,Brown,20,0
9049,2009,Honda,suv,2001,Blue,17027,Black,7,0
9050,2005,Honda,sedan,2001,Red,1386,Black,12,0
9051,2016,Honda,sedan,2002,Red,2951,Black,12,0
9052,2017,Subaru,suv,2007,Blue,4953,Brown,12,0
9053,2014,Toyota,truck,2018,Red,21196,Black,19,0
9054,2004,Toyota,sedan,2012,White,10174,Black,18,0
9055,2004,Subaru,truck,2002,White,23475,Black,3,1
9056,2023,Subaru,truck,2012,White,7948,Brown,6,0
9057,2018,Subaru,truck,2006,Red,10658,Black,11,0
9058,2006,Toyota,suv,2001,White,11255,Black,5,0
9059,2011,Subaru,sedan,2018,White,22606,Black,10,0
9060,2011,Subaru,truck,2007,Blue,9813,Brown,4,0
9061,2006,Toyota,truck,2003,White,11425,Black,19,0
9062,2009,Subaru,truck,2003,Blue,22511,Black,8,0
9063,2016,Subaru,truck,2012,Red,17059,Brown,11,0
9064,2013,Subaru,suv,2013,White,1505,Black,7,0
9065,2011,Subaru,suv,2017,Red,2902,Brown,10,0
9066,2020,Subaru,suv,2002,Red,21587,Black,11,0
9067,2017,Toyota,truck,2014,White,17229,Black,2,1
9068,2016,Toyota,sedan,2000,White,15039,Brown,2,0
9069,2011,Toyota,suv,2016,Red,6650,Brown,13,0
9070,2021,Toyota,sedan,2018,White,23112,Black,14,0
9071,2013,Subaru,truck,2019,White,4618,Black,9,0
9072,2000,Honda,sedan,2016,White,20883,Brown,13,0
9073,2003,Subaru,truck,2007,White,3002,Brown,14,0
9074,2006,Honda,suv,2004,White,19948,Brown,15,0
9075,2014,Subaru,sedan,2022,Red,11184,Brown,15,0
9076,2022,Honda,truck,2012,Red,22380,Brown,10,1
9077,2019,Subaru,sedan,2014,Red,20230,Brown,6,0
9078,2005,Toyota,sedan,2007,Red,1453,Brown,16,0
9079,2011,Honda,sedan,2016,Red,5097,Black,8,0
9080,2008,Honda,suv,2015,Red,2599,Brown,16,0
9081,2016,Subaru,sedan,2007,Blue,9393,Black,11,0
9082,2007,Honda,sedan,2005,Red,13012,Brown,18,0
9083,2018,Subaru,truck,2018,Blue,12813,Black,13,0
9084,2014,Toyota,truck,2001,Blue,17979,Black,13,1
9085,2002,Toyota,sedan,2014,White,24203,Black,17,0
9086,2017,Toyota,suv,2010,White,20975,Brown,4,1
9087,2020,Subaru,sedan,2017,Blue,1934,Brown,20,0
9088,2004,Subaru,sedan,2006,White,4612,Brown,16,0
9089,2020,Subaru,sedan,2023,Blue,12567,Black,13,0
9090,2013,Subaru,truck,2018,White,19216,Black,20,1
9091,2020,Toyota,truck,2017,Blue,14771,Black,4,0
9092,2022,Subaru,suv,2000,Red,23565,Black,12,0
9093,2017,Toyota,suv,2011,White,7575,Brown,15,0
9094,2018,Subaru,sedan,2021,Red,5015,Brown,13,0
9095,2005,Honda,suv,2017,White,20345,Black,13,0
9096,2015,Honda,truck,2008,Blue,4632,Black,4,0
9097,2012,Honda,sedan,2005,Red,5425,Black,1,0
9098,2000,Honda,sedan,2019,Blue,2360,Brown,14,0
9099,2009,Toyota,suv,2008,White,13061,Brown,8,1
9100,2022,Toyota,suv,2006,Blue,10218,Black,9,0
9101,2003,Toyota,truck,2017,Blue,4271,Brown,7,0
9102,2022,Toyota,suv,2022,Blue,7826,Black,17,0
9103,2011,Toyota,sedan,2004,White,19691,Brown,19,0
9104,2015,Subaru,sedan,2001,White,5276,Black,2,0
9105,2003,Subaru,truck,2019,White,8687,Black,7,0
9106,2008,Subaru,truck,2002,Blue,13048,Black,20,0
9107,2002,Subaru,suv,2011,White,19043,Brown,11,0
9108,2004,Toyota,suv,2022,Red,9933,Black,5,0
9109,2006,Honda,truck,2009,White,7876,Black,17,0
9110,2002,Subaru,suv,2008,Blue,14681,Brown,4,0
9111,2018,Toyota,sedan,2011,Red,7850,Brown,15,0
9112,2013,Toyota,suv,2017,Blue,22358,Black,5,1
9113,2020,Toyota,truck,2000,White,11823,Brown,20,0
9114,2022,Toyota,suv,2003,White,21151,Brown,11,0
9115,2016,Toyota,truck,2005,Red,19905,Brown,6,1
9116,2000,Honda,suv,2005,Blue,21117,Brown,16,0
9117,2021,Honda,sedan,2023,White,7853,Brown,2,1
9118,2013,Honda,truck,2003,White,10944,Black,9,0
9119,2002,Toyota,truck,2005,White,20204,Brown,16,1
9120,2015,Toyota,sedan,2016,Blue,3842,Black,7,0
9121,2009,Honda,suv,2012,Blue,14142,Brown,5,1
9122,2001,Honda,sedan,2000,Red,23072,Brown,3,0
9123,2006,Toyota,sedan,2000,Blue,20491,Black,6,1
9124,2022,Toyota,suv,2010,Red,21641,Brown,8,1
9125,2000,Subaru,truck,2000,White,23030,Brown,4,1
9126,2019,Honda,sedan,2011,Red,3748,Brown,17,0
9127,2016,Honda,truck,2022,Blue,23064,Black,8,0
9128,2020,Honda,suv,2009,White,12001,Brown,7,0
9129,2014,Honda,truck,2020,Red,3239,Brown,9,0
9130,2016,Toyota,suv,2004,White,13115,Black,18,0
9131,2007,Honda,truck,2014,White,4951,Black,1,0
9132,2021,Honda,truck,2006,Blue,18394,Brown,20,1
9133,2007,Subaru,sedan,2000,White,21564,Brown,18,0
9134,2013,Toyota,suv,2009,White,4767,Brown,13,0
9135,2017,Subaru,suv,2013,White,1582,Brown,5,0
9136,2008,Toyota,truck,2006,Blue,2621,Black,3,1
9137,2013,Subaru,sedan,2008,Red,3836,Black,9,0
9138,2006,Toyota,truck,2014,Blue,9150,Black,10,1
9139,2022,Toyota,suv,2000,Red,9170,Black,7,0
9140,2018,Subaru,truck,2006,White,8546,Brown,4,0
9141,2009,Subaru,truck,2007,Red,4634,Black,15,1
9142,2007,Subaru,truck,2014,White,6840,Black,9,0
9143,2016,Subaru,sedan,2009,White,15412,Brown,9,1
9144,2023,Honda,suv,2004,White,1951,Brown,17,0
9145,2017,Honda,sedan,2013,White,18524,Black,18,0
9146,2010,Subaru,suv,2014,White,11263,Brown,8,0
9147,2022,Subaru,suv,2015,Red,4498,Brown,15,0
9148,2011,Subaru,truck,2004,White,18061,Black,14,1
9149,2017,Honda,sedan,2007,Blue,13052,Black,2,1
9150,2023,Honda,truck,2023,Red,14063,Black,11,0
9151,2009,Subaru,suv,2023,Red,5952,Brown,4,0
9152,2021,Subaru,truck,2007,White,7257,Brown,5,1
9153,2009,Subaru,sedan,2007,Blue,1747,Brown,4,1
9154,2008,Honda,sedan,2020,Red,1021,Brown,13,0
9155,2009,Honda,sedan,2019,Blue,1962,Brown,6,0
9156,2016,Subaru,truck,2023,Blue,3020,Brown,10,0
9157,2007,Honda,sedan,2007,Blue,6009,Black,5,0
9158,2018,Toyota,suv,2000,White,8993,Brown,3,0
9159,2001,Toyota,suv,2000,Red,1211,Black,17,0
9160,2018,Toyota,suv,2021,Blue,3460,Black,7,0
9161,2004,Subaru,sedan,2019,Blue,17039,Black,14,0
9162,2004,Honda,truck,2021,Red,14286,Black,3,0
9163,2016,Subaru,suv,2006,Red,18018,Black,8,1
9164,2010,Toyota,suv,2003,Blue,11085,Black,2,1
9165,2001,Toyota,suv,2009,White,13719,Brown,3,1
9166,2013,Subaru,sedan,2023,Red,7868,Black,17,0
9167,2000,Subaru,sedan,2021,Blue,16364,Black,20,0
9168,2004,Toyota,suv,2001,Blue,21022,Brown,16,1
9169,2012,Honda,truck,2022,White,7232,Brown,13,0
9170,2012,Toyota,truck,2016,Blue,11727,Black,1,0
9171,2016,Toyota,suv,2021,Blue,24182,Black,11,0
9172,2019,Toyota,sedan,2002,Red,1572,Black,15,0
9173,2019,Subaru,sedan,2001,White,6906,Black,7,0
9174,2016,Toyota,suv,2015,White,10319,Black,17,0
9175,2016,Honda,suv,2003,Red,11278,Black,4,0
9176,2016,Toyota,truck,2016,Red,2079,Black,16,0
9177,2003,Subaru,sedan,2020,White,12498,Black,6,0
9178,2016,Toyota,truck,2002,Red,14124,Black,7,0
9179,2007,Toyota,suv,2011,Blue,4617,Black,19,0
9180,2012,Honda,suv,2003,White,13085,Brown,5,0
9181,2002,Subaru,suv,2002,Red,10025,Brown,17,0
9182,2001,Toyota,sedan,2010,Red,5583,Brown,18,0
9183,2005,Subaru,sedan,2021,Blue,5836,Black,2,0
9184,2020,Honda,sedan,2010,Blue,16424,Brown,12,0
9185,2018,Subaru,truck,2000,Blue,21989,Black,11,1
9186,2002,Subaru,suv,2015,Blue,23379,Brown,13,0
9187,2014,Honda,truck,2002,Blue,22110,Black,6,0
9188,2000,Toyota,truck,2012,Red,7660,Black,19,0
9189,2001,Toyota,truck,2018,White,24624,Black,9,1
9190,2011,Toyota,sedan,2000,Blue,2359,Black,2,1
9191,2013,Subaru,suv,2019,Red,6068,Black,11,0
9192,2008,Toyota,suv,2013,White,20070,Black,19,0
9193,2000,Honda,truck,2015,White,1889,Brown,7,0
9194,2002,Subaru,sedan,2013,Red,24876,Black,6,1
9195,2015,Toyota,suv,2000,Blue,24810,Black,9,1
9196,2009,Subaru,truck,2019,Blue,9161,Black,19,0
9197,2019,Subaru,truck,2021,Red,14354,Brown,10,0
9198,2021,Subaru,truck,2020,Red,5116,Black,11,0
9199,2002,Subaru,sedan,2019,White,12417,Brown,16,0
9200,2013,Honda,truck,2007,Red,17775,Brown,14,1
9201,2017,Honda,sedan,2002,White,7308,Black,7,0
9202,2003,Subaru,truck,2001,Red,12129,Brown,7,1
9203,2017,Honda,suv,2013,White,21272,Brown,1,0
9204,2007,Subaru,suv,2022,Blue,9720,Brown,16,0
9205,2011,Subaru,truck,2015,Blue,24138,Brown,17,1
9206,2018,Honda,truck,2000,Red,10647,Black,12,0
9207,2015,Subaru,truck,2019,Red,7888,Brown,19,0
9208,2001,Honda,sedan,2008,Red,9734,Black,16,0
9209,2015,Honda,suv,2013,White,1447,Brown,7,1
9210,2017,Subaru,sedan,2020,White,14238,Black,11,0
9211,2002,Honda,sedan,2022,Red,16139,Black,17,0
9212,2020,Toyota,sedan,2003,White,3511,Black,14,0
9213,2011,Subaru,truck,2022,White,17317,Brown,15,0
9214,2007,Toyota,sedan,2008,White,16761,Black,2,0
9215,2016,Honda,truck,2013,Blue,17967,Black,20,0
9216,2009,Honda,truck,2020,Blue,12290,Black,9,1
9217,2011,Subaru,sedan,2013,White,22379,Black,14,0
9218,2001,Honda,suv,2022,Blue,24340,Brown,1,1
9219,2004,Toyota,truck,2015,White,4987,Black,16,0
9220,2007,Subaru,sedan,2013,White,20982,Brown,6,0
9221,2015,Toyota,suv,2007,Red,24688,Brown,12,0
9222,2019,Toyota,suv,2005,White,11201,Brown,16,0
9223,2023,Toyota,sedan,2018,Blue,6222,Brown,14,0
9224,2006,Toyota,sedan,2012,Blue,2107,Brown,8,0
9225,2005,Toyota,sedan,2011,Red,1632,Brown,19,0
9226,2019,Subaru,suv,2023,Red,12158,Brown,20,0
9227,2015,Honda,sedan,2020,White,1843,Brown,6,0
9228,2011,Subaru,suv,2006,Blue,14265,Black,18,0
9229,2004,Subaru,sedan,2009,Blue,10394,Brown,18,0
9230,2013,Subaru,truck,2021,Blue,9353,Brown,14,0
9231,2022,Honda,truck,2001,Blue,12272,Black,6,0
9232,2011,Toyota,truck,2002,Blue,5628,Black,11,0
9233,2007,Subaru,sedan,2023,Blue,7743,Black,18,0
9234,2004,Honda,suv,2003,Red,16962,Black,8,0
9235,2012,Honda,suv,2014,White,5638,Brown,7,0
9236,2023,Toyota,suv,2000,Blue,11556,Black,12,0
9237,2003,Toyota,suv,2013,Red,20040,Black,1,0
9238,2007,Honda,sedan,2009,White,5002,Brown,15,0
9239,2023,Toyota,sedan,2018,Blue,21723,Black,17,0
9240,2003,Honda,sedan,2021,Blue,11593,Brown,16,0
9241,2008,Toyota,truck,2008,Red,8471,Black,7,1
9242,2013,Honda,truck,2008,White,20571,Black,8,1
9243,2020,Honda,sedan,2020,Red,8328,Black,19,0
9244,2014,Subaru,suv,2015,White,8880,Black,11,0
9245,2008,Toyota,truck,2014,White,7274,Brown,5,0
9246,2008,Toyota,sedan,2010,Red,10741,Black,4,0
9247,2022,Subaru,sedan,2019,White,7747,Brown,5,0
9248,2016,Subaru,truck,2012,Red,19062,Brown,8,1
9249,2018,Subaru,truck,2004,Red,14091,Black,10,0
9250,2005,Honda,sedan,2010,Red,19439,Brown,12,1
9251,2009,Honda,sedan,2012,White,7156,Brown,8,0
9252,2014,Subaru,truck,2006,White,5544,Black,9,1
9253,2022,Honda,suv,2016,Blue,17704,Brown,16,0
9254,2002,Toyota,suv,2013,Red,13365,Black,6,0
9255,2013,Toyota,sedan,2008,Blue,14474,Brown,7,1
9256,2007,Toyota,truck,2017,White,8835,Black,20,0
9257,2001,Subaru,sedan,2009,Red,8554,Black,8,1
9258,2015,Subaru,truck,2004,White,3781,Brown,10,0
9259,2023,Subaru,suv,2012,Blue,4788,Brown,19,0
9260,2016,Subaru,suv,2020,Red,21268,Black,1,1
9261,2000,Subaru,sedan,2023,White,13852,Black,12,0
9262,2007,Toyota,truck,2009,Blue,14283,Black,5,0
9263,2021,Toyota,suv,2001,White,15229,Black,11,0
9264,2000,Honda,sedan,2001,Blue,2077,Brown,5,0
9265,2007,Honda,truck,2018,White,7167,Brown,14,1
9266,2022,Subaru,sedan,2018,White,17382,Brown,13,0
9267,2021,Toyota,sedan,2016,Blue,15409,Black,11,0
9268,2013,Subaru,suv,2020,White,16913,Brown,13,0
9269,2022,Toyota,sedan,2016,White,10796,Brown,5,0
9270,2005,Toyota,sedan,2019,White,15402,Brown,13,0
9271,2000,Subaru,sedan,2011,White,8924,Brown,14,1
9272,2022,Toyota,suv,2017,Blue,11865,Black,14,0
9273,2021,Toyota,sedan,2023,Blue,24330,Black,16,0
9274,2019,Honda,truck,2016,Red,4170,Black,3,0
9275,2000,Subaru,truck,2002,Blue,20106,Black,9,1
9276,2011,Subaru,truck,2012,Blue,5240,Black,20,0
9277,2007,Honda,truck,2006,Red,12956,Black,17,1
9278,2006,Subaru,suv,2004,Red,8191,Brown,19,0
9279,2020,Honda,truck,2018,Blue,10520,Black,7,0
9280,2009,Subaru,suv,2019,White,22136,Brown,14,0
9281,2019,Toyota,suv,2017,Red,19308,Brown,20,0
9282,2001,Subaru,sedan,2003,Red,14293,Black,3,0
9283,2020,Honda,sedan,2019,White,3093,Brown,15,0
9284,2004,Toyota,suv,2013,Red,1633,Black,17,0
9285,2015,Toyota,suv,2001,Blue,18817,Black,2,1
9286,2023,Subaru,suv,2021,Red,2282,Black,18,0
9287,2008,Toyota,truck,2011,Blue,18812,Black,7,1
9288,2000,Honda,suv,2017,White,9876,Brown,11,0
9289,2022,Toyota,truck,2002,Blue,10534,Brown,13,0
9290,2017,Honda,truck,2015,Blue,20796,Brown,20,1
9291,2017,Toyota,truck,2002,Blue,16536,Brown,5,0
9292,2019,Subaru,truck,2020,Red,7202,Black,8,0
9293,2002,Toyota,sedan,2004,Blue,4320,Black,18,0
9294,2000,Subaru,sedan,2010,Blue,14839,Brown,2,0
9295,2000,Toyota,suv,2001,Red,7073,Black,20,0
9296,2019,Subaru,sedan,2003,Blue,5451,Black,4,0
9297,2002,Honda,sedan,2004,Blue,14084,Black,8,1
9298,2008,Toyota,suv,2003,Red,19332,Brown,12,1
9299,2018,Subaru,sedan,2019,White,2231,Brown,13,0
9300,2008,Honda,sedan,2019,White,4875,Black,20,1
9301,2008,Subaru,suv,2021,Blue,22241,Black,15,0
9302,2009,Toyota,sedan,2013,Red,16668,Black,15,0
9303,2019,Honda,sedan,2003,Blue,11522,Brown,8,0
9304,2005,Subaru,truck,2003,Blue,19817,Black,16,0
9305,2020,Subaru,sedan,2005,Red,8659,Brown,18,0
9306,2016,Honda,sedan,2014,Blue,17966,Black,20,0
9307,2009,Subaru,truck,2004,Blue,7337,Black,18,0
9308,2007,Subaru,sedan,2009,Red,15211,Brown,17,0
9309,2018,Subaru,sedan,2014,Blue,11909,Black,3,0
9310,2014,Subaru,sedan,2020,Red,15705,Black,6,0
9311,2007,Toyota,truck,2000,White,18923,Brown,1,1
9312,2000,Subaru,truck,2021,Red,3165,Black,9,0
9313,2023,Subaru,sedan,2020,Red,6235,Black,16,0
9314,2007,Toyota,truck,2006,Blue,11857,Black,1,1
9315,2023,Subaru,suv,2017,Blue,8874,Brown,2,0
9316,2017,Subaru,truck,2015,White,20881,Brown,6,0
9317,2010,Honda,truck,2018,Red,1630,Brown,18,0
9318,2009,Subaru,sedan,2011,White,6149,Black,16,0
9319,2002,Toyota,sedan,2015,White,9557,Brown,10,0
9320,2013,Subaru,truck,2005,Red,10092,Brown,11,0
9321,2018,Honda,sedan,2022,Blue,11679,Black,2,1
9322,2009,Toyota,truck,2004,Blue,10361,Black,9,0
9323,2010,Toyota,sedan,2022,Red,2660,Brown,14,0
9324,2006,Toyota,truck,2013,Red,12250,Black,6,1
9325,2018,Honda,suv,2009,Blue,23938,Black,4,1
9326,2011,Subaru,truck,2004,Blue,13390,Black,10,1
9327,2023,Honda,truck,2023,Red,22830,Black,5,1
9328,2012,Subaru,suv,2000,White,13066,Black,2,0
9329,2016,Subaru,truck,2005,Red,3024,Black,12,0
9330,2003,Subaru,sedan,2001,Blue,3250,Black,11,0
9331,2005,Honda,suv,2012,White,22877,Black,15,1
9332,2010,Honda,suv,2010,White,1288,Brown,9,0
9333,2021,Toyota,suv,2000,White,2714,Black,20,0
9334,2015,Honda,suv,2013,Blue,19223,Black,7,1
9335,2017,Subaru,truck,2022,Blue,8374,Black,12,0
9336,2006,Honda,truck,2013,Blue,13171,Brown,9,1
9337,2003,Honda,suv,2010,White,6825,Brown,20,0
9338,2016,Honda,suv,2006,Blue,1483,Black,10,0
9339,2018,Honda,truck,2016,Blue,19842,Black,9,1
9340,2003,Subaru,sedan,2013,White,21644,Brown,11,0
9341,2001,Toyota,sedan,2008,Blue,4131,Brown,16,0
9342,2014,Honda,sedan,2008,Red,16196,Black,20,0
9343,2019,Honda,suv,2005,White,6090,Black,3,0
9344,2006,Honda,suv,2010,Blue,2688,Brown,20,0
9345,2018,Subaru,suv,2015,White,20486,Black,13,0
9346,2009,Honda,truck,2016,Blue,16374,Brown,5,0
9347,2011,Subaru,sedan,2010,White,6770,Brown,14,0
9348,2000,Honda,truck,2014,Blue,13275,Black,5,0
9349,2021,Subaru,truck,2000,Blue,7159,Black,17,0
9350,2001,Toyota,truck,2000,Red,21871,Black,1,0
9351,2013,Toyota,sedan,2014,White,8796,Brown,17,1
9352,2007,Subaru,truck,2021,Blue,4950,Black,14,0
9353,2000,Toyota,sedan,2007,Red,7207,Brown,7,0
9354,2018,Subaru,suv,2022,Red,2622,Black,6,0
9355,2004,Toyota,sedan,2015,Blue,5301,Black,1,0
9356,2002,Toyota,suv,2016,Red,11170,Black,4,0
9357,2012,Subaru,sedan,2017,Blue,14915,Black,8,1
9358,2022,Honda,sedan,2015,White,2718,Brown,7,1
9359,2006,Subaru,suv,2020,Blue,10652,Brown,9,0
9360,2016,Toyota,suv,2006,Blue,22190,Brown,17,0
9361,2003,Honda,suv,2016,White,13372,Brown,16,0
9362,2007,Honda,truck,2000,White,13463,Black,12,0
9363,2014,Subaru,suv,2014,Red,9844,Brown,18,0
9364,2018,Honda,truck,2013,Blue,12674,Brown,6,0
9365,2007,Subaru,truck,2016,Blue,21975,Brown,8,1
9366,2002,Honda,truck,2002,Red,3473,Brown,1,1
9367,2014,Subaru,suv,2004,Red,17778,Black,5,0
9368,2012,Toyota,sedan,2022,White,20603,Black,19,0
9369,2021,Subaru,truck,2011,Red,17603,Brown,19,0
9370,2000,Toyota,truck,2005,White,4913,Brown,4,0
9371,2019,Subaru,suv,2021,Red,14322,Black,9,0
9372,2011,Toyota,suv,2005,Red,1740,Brown,18,0
9373,2021,Subaru,truck,2017,White,1975,Brown,10,0
9374,2017,Honda,sedan,2002,Blue,8169,Brown,8,1
9375,2017,Toyota,truck,2020,Red,2350,Black,8,0
9376,2021,Toyota,suv,2023,Blue,18992,Brown,19,0
9377,2004,Subaru,sedan,2017,White,20407,Black,19,0
9378,2012,Honda,sedan,2015,Blue,3843,Brown,14,0
9379,2011,Honda,truck,2005,White,4397,Black,15,0
9380,2015,Toyota,suv,2019,Blue,17547,Black,19,0
9381,2000,Honda,sedan,2005,Blue,24566,Black,12,0
9382,2017,Toyota,truck,2012,Red,13284,Brown,17,0
9383,2019,Honda,sedan,2006,White,21278,Brown,13,0
9384,2019,Subaru,truck,2001,White,22508,Brown,15,1
9385,2010,Honda,suv,2020,Blue,20757,Brown,3,1
9386,2002,Subaru,suv,2013,White,6196,Black,11,0
9387,2021,Honda,truck,2019,White,21602,Black,17,0
9388,2000,Subaru,suv,2006,Blue,16197,Brown,10,1
9389,2013,Honda,truck,2010,White,24458,Brown,2,1
9390,2011,Subaru,sedan,2002,Blue,4312,Brown,5,0
9391,2000,Toyota,sedan,2008,Red,7732,Brown,18,0
9392,2021,Toyota,sedan,2022,Red,19313,Brown,10,0
9393,2005,Toyota,truck,2012,Red,12268,Brown,3,0
9394,2011,Toyota,suv,2018,White,12007,Brown,16,0
9395,2009,Honda,sedan,2011,White,8667,Brown,17,0
9396,2003,Toyota,suv,2021,White,9249,Brown,20,0
9397,2018,Honda,suv,2011,White,3671,Brown,9,0
9398,2004,Subaru,suv,2001,White,22982,Brown,10,0
9399,2011,Subaru,suv,2010,White,21665,Black,3,0
9400,2013,Subaru,truck,2021,White,11951,Brown,20,0
9401,2015,Subaru,suv,2021,White,2104,Black,20,0
9402,2006,Toyota,sedan,2004,White,10011,Brown,16,0
9403,2020,Toyota,sedan,2015,Red,17439,Brown,8,1
9404,2008,Subaru,truck,2008,Blue,3593,Brown,7,0
9405,2008,Toyota,suv,2001,White,13979,Brown,19,0
9406,2006,Toyota,suv,2015,Blue,17329,Brown,13,0
9407,2022,Subaru,suv,2010,Red,23325,Brown,13,0
9408,2004,Honda,sedan,2013,Red,2807,Black,16,0
9409,2018,Toyota,suv,2010,White,7906,Black,16,0
9410,2006,Toyota,sedan,2006,White,18293,Brown,11,0
9411,2020,Honda,suv,2023,Blue,17041,Black,13,0
9412,2001,Honda,truck,2014,White,1427,Brown,19,0
9413,2020,Honda,suv,2007,White,14310,Black,11,0
9414,2001,Subaru,sedan,2021,Blue,11334,Black,3,0
9415,2001,Toyota,suv,2014,Blue,14246,Black,4,1
9416,2023,Honda,sedan,2001,Red,17171,Brown,15,0
9417,2011,Honda,suv,2020,Red,19271,Brown,19,0
9418,2009,Subaru,sedan,2019,Red,16951,Brown,13,0
9419,2011,Toyota,suv,2004,Red,14793,Brown,16,1
9420,2019,Subaru,sedan,2016,White,9990,Brown,1,0
9421,2011,Toyota,truck,2007,Blue,22946,Brown,1,0
9422,2019,Honda,truck,2017,Red,15393,Brown,7,0
9423,2019,Toyota,suv,2005,Red,14472,Black,19,0
9424,2015,Toyota,suv,2001,White,19495,Brown,11,0
9425,2020,Subaru,suv,2011,White,10942,Black,15,1
9426,2020,Honda,truck,2022,White,16537,Brown,2,0
9427,2015,Honda,suv,2023,Blue,4472,Black,3,0
9428,2020,Toyota,sedan,2010,White,15063,Brown,10,0
9429,2007,Subaru,truck,2011,Red,6302,Brown,9,0
9430,2022,Subaru,suv,2006,White,18781,Brown,19,0
9431,2023,Toyota,truck,2021,Blue,12020,Brown,11,0
9432,2015,Subaru,suv,2002,White,1912,Black,7,0
9433,2016,Subaru,sedan,2002,Red,10429,Brown,9,0
9434,2008,Honda,truck,2015,Blue,5901,Black,2,0
9435,2021,Subaru,suv,2010,White,22984,Brown,3,0
9436,2004,Subaru,truck,2003,Red,19589,Brown,4,0
9437,2018,Subaru,truck,2020,Red,2717,Brown,16,0
9438,2008,Toyota,truck,2007,Red,22780,Brown,20,1
9439,2013,Honda,sedan,2000,Blue,6982,Black,2,1
9440,2001,Honda,sedan,2011,Blue,13994,Black,6,0
